filename	id	dimensions.height	dimensions.width	display_url	edge_liked_by.count	edge_media_preview_like.count	edge_media_to_caption.edges	edge_media_to_comment.count	insta_id	owner.id	shortcode	tags	taken_at_timestamp	urls	id_jpg	most_freq_pixel	dominant_colour	num_unique_pixels	brightness
10387845_1047886545275280_349237471_n.jpg	228	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/4d9b432b02ee9903809113a1d102dc82/5C516441/t51.2885-15/e35/10387845_1047886545275280_349237471_n.jpg	25	25	[{node={text=#museedelelysee #lausanne #switzerland #photography101 #minimal #graphic #blackandwhite #blackandwhitephotography #elyseemusee #architecture}}]	2	1190589815359605892	330008394	BCF0yEJtQyE	[switzerland, minimal, lausanne, blackandwhite, museedelelysee, graphic, blackandwhitephotography, photography101, architecture, elyseemusee]	1456149387	[https://scontent-frt3-1.cdninstagram.com/vp/4d9b432b02ee9903809113a1d102dc82/5C516441/t51.2885-15/e35/10387845_1047886545275280_349237471_n.jpg]	228.jpg	(11494, (255, 255, 255))	(254, 254, 254)	156	215.146375
11111368_1566281886957477_1576784619_n.jpg	153	612	612	https://scontent-frt3-1.cdninstagram.com/vp/734ced84616c02dfa00bf56c7e9a428a/5C664A44/t51.2885-15/e15/11111368_1566281886957477_1576784619_n.jpg	34	34	[{node={text=Federal Law Enforcement Storage Unit, Portland, USA. From 'Cheating The Moon', nominated for the Prix Elysée at the Musée de l'Elysée, Lausanne until 3rd May.#bpfir #annabelelgar#prixelysee #elyseemusee @elyseemusee}}]	0	950554374556800253	1262267484	0xDCrbJtT9	[annabelelgar, bpfir, elyseemusee, prixelysee]	1427534933	[https://scontent-frt3-1.cdninstagram.com/vp/734ced84616c02dfa00bf56c7e9a428a/5C664A44/t51.2885-15/e15/11111368_1566281886957477_1576784619_n.jpg]	153.jpg	(6777, (124, 124, 134))	(5, 10, 22)	10759	55.8177548823
42004243_548605342236981_385180074925040859_n.jpg	12	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/36e08860eed613fe47e7cfd15ab0460f/5C7FEE5D/t51.2885-15/e35/42004243_548605342236981_385180074925040859_n.jpg	21	21	[{node={text=#reflet #grille #lumiere #rond #museedelelysee #nuitdesmusees #lausanne #art #musee #elysee #elyseemusee #photography #exposition #jeandubuffet #museum #ndmlp #ndmlp2018 #igerslausanne #instadaily (c) J.G.2018}}]	1	1874303303963997783	695944864	BoC3OyqHXZX	[nuitdesmusees, musee, jeandubuffet, reflet, lausanne, museum, lumiere, elysee, grille, rond, instadaily, museedelelysee, ndmlp, exposition, art, igerslausanne, elyseemusee, photography, ndmlp2018]	1537654386	[https://scontent-frt3-1.cdninstagram.com/vp/36e08860eed613fe47e7cfd15ab0460f/5C7FEE5D/t51.2885-15/e35/42004243_548605342236981_385180074925040859_n.jpg]	12.jpg	(570, (114, 86, 75))	(117, 87, 75)	2803	107.076330845
13549603_835421689891487_2028370903_n.jpg	203	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/d5c154617ce5511b69ccefabbc061318/5C64A2AC/t51.2885-15/e35/13549603_835421689891487_2028370903_n.jpg	6	6	[{node={text=Fontcuberta#memoiredufutur #elyseemusee #lausanne}}]	0	1281085491739207580	643224823	BHHVHeeBaec	[memoiredufutur, elyseemusee, lausanne]	1466937313	[https://scontent-frt3-1.cdninstagram.com/vp/d5c154617ce5511b69ccefabbc061318/5C64A2AC/t51.2885-15/e35/13549603_835421689891487_2028370903_n.jpg]	203.jpg	(35, (46, 35, 31))	(39, 30, 26)	15395	102.993163464
29087425_1744653392290313_583172270063616000_n.jpg	327	780	1080	https://scontent-frt3-1.cdninstagram.com/vp/c939fb5674c65dbeda5afdaae2d50622/5C804E28/t51.2885-15/e35/29087425_1744653392290313_583172270063616000_n.jpg	93	93	"[{node={text=CONQUISTADOR 
By @nicolassavary 
Published by @elyseemusee + RM 
Available at bookstores! 🔸For more information: 
info@editorialrm.com
.
.
.
#conquistador #photography #elyseemusee #editorialrm #documentaryphotography #photobook #fotolibro #contemporaryphotography #nicolassavary}}]"	0	1736571060041763683	523555676	BgZii2pA0tj	[nicolassavary, contemporaryphotography, documentaryphotography, editorialrm, photobook, fotolibro, conquistador, elyseemusee, photography]	1521235424	[https://scontent-frt3-1.cdninstagram.com/vp/c939fb5674c65dbeda5afdaae2d50622/5C804E28/t51.2885-15/e35/29087425_1744653392290313_583172270063616000_n.jpg]	327.jpg	(341, (191, 193, 179))	(167, 127, 89)	8312	165.891716198
18443504_1457140264337535_4959449808147316736_n.jpg	60	565	1080	https://scontent-frt3-1.cdninstagram.com/vp/c8529934c99c06e68faa501cb9480343/5C690205/t51.2885-15/e35/18443504_1457140264337535_4959449808147316736_n.jpg	91	91	"[{node={text=Olivier Mosset (CH) et Xavier Veilhan (F) lauréats du concours d’intervention artistique (Kunst am Bau) avec le projet “Crocodile”, une sculpture monumentale en métal peint inspirée de la mythique locomotive suisse du même nom. 
Fabriquée en fonderie d’aluminium et chaudronnerie, peinte en vert foncé satiné, ""Crocodile"" sera longue de 18 mètres et pèsera environ 5 tonnes. Posée au sol, sans point de fixation, la sculpture pourra être déplacée pendant les différentes phases du chantier.

Les membres du jury ont été séduits par l’aspect iconique de cette proposition et son lien affirmé avec l’histoire du site. La réalisation de cette œuvre accompagnera l’ouverture progressive du nouveau quartier culturel lausannois à partir de 2019. 
#Crocodile #Lausanne #KunstAmBau #Sculpture #Plateforme10 #OlivierMosset #XavierVeilhan #Locomotive #mcba #mudac #elyseemusee 
Image : Olivier Mosset et Xavier Veilhan, ""Crocodile"" (simulation), aluminium, 1764 x 340 x 374 cm, Image © Vincent Germond}}]"	2	1511568522755471357	1674679195	BT6K5AUgHf9	[Sculpture, XavierVeilhan, Locomotive, mcba, elyseemusee, Lausanne, KunstAmBau, Plateforme10, Crocodile, OlivierMosset, mudac]	1494413031	[https://scontent-frt3-1.cdninstagram.com/vp/c8529934c99c06e68faa501cb9480343/5C690205/t51.2885-15/e35/18443504_1457140264337535_4959449808147316736_n.jpg]	60.jpg	(313, (231, 238, 248))	(233, 240, 248)	3849	200.498869612
11266002_954476761250985_1155376980_n.jpg	271	640	640	https://scontent-frt3-1.cdninstagram.com/vp/49f132a3590401c77035a40aa787d827/5C6A6470/t51.2885-15/e15/11266002_954476761250985_1155376980_n.jpg	7	7	[{node={text=#objectifgare du 5 au 14 #juin à #lausannecity, un #parcours #artistique #événement de 21 #étapes dont le #elyseemusee #tour #photographie}}]	0	983800156451344767	1674679195	2nKQenQZF_	[objectifgare, étapes, lausannecity, juin, événement, photographie, parcours, artistique, elyseemusee, tour]	1431498139	[https://scontent-frt3-1.cdninstagram.com/vp/49f132a3590401c77035a40aa787d827/5C6A6470/t51.2885-15/e15/11266002_954476761250985_1155376980_n.jpg]	271.jpg	(2364, (255, 253, 238))	(252, 244, 226)	18512	162.273224351
11373811_647956788638788_1674872815_n.jpg	304	640	640	https://scontent-frt3-1.cdninstagram.com/vp/e730e5377c2bc629df287026f0b58c1e/5C4D53AA/t51.2885-15/e15/11373811_647956788638788_1674872815_n.jpg	0	0	[{node={text=#elyseemusee #reGeneration3 @elyseemusee by young Thai artist, super cool! #haritsrikhao}}]	0	997027526177413104	258246492	3WJ0CpF1fw	[reGeneration3, elyseemusee, haritsrikhao]	1433074964	[https://scontent-frt3-1.cdninstagram.com/vp/e730e5377c2bc629df287026f0b58c1e/5C4D53AA/t51.2885-15/e15/11373811_647956788638788_1674872815_n.jpg]	304.jpg	(2409, (2, 0, 1))	(10, 1, 1)	12466	41.8363989005
13423651_1114043748660622_1937013422_n.jpg	75	810	1080	https://scontent-frt3-1.cdninstagram.com/vp/3e30492f466d20fac0724f4d0a5f19a3/5C65495F/t51.2885-15/e35/13423651_1114043748660622_1937013422_n.jpg	11	11	[{node={text=#sophiecalle #voirlamer 2011 #istanbul #nuitdesimages  #elyseemusee}}]	1	1280722429362216677	385651292	BHGCkOSAp7l	[sophiecalle, voirlamer, istanbul, nuitdesimages, elyseemusee]	1466894032	[https://scontent-frt3-1.cdninstagram.com/vp/3e30492f466d20fac0724f4d0a5f19a3/5C65495F/t51.2885-15/e35/13423651_1114043748660622_1937013422_n.jpg]	75.jpg	(1373, (14, 10, 7))	(14, 10, 7)	6734	51.6148891515
14262787_239374729792180_2037667493_n.jpg	201	1350	1080	https://scontent-frt3-1.cdninstagram.com/vp/66096f73223ee2c254537a2bcc495e38/5C65B87D/t51.2885-15/e35/14262787_239374729792180_2037667493_n.jpg	22	22	[{node={text=#lightstudy #CharlieChaplan #bowlerhats in #cafe #window #MuseedelElysee. #digitalcollections2016 #elyseemusee @elyseemusee}}]	1	1336279484403556470	562807379	BKLaxx0hCB2	[window, MuseedelElysee, lightstudy, cafe, bowlerhats, digitalcollections2016, elyseemusee, CharlieChaplan]	1473516949	[https://scontent-frt3-1.cdninstagram.com/vp/66096f73223ee2c254537a2bcc495e38/5C65B87D/t51.2885-15/e35/14262787_239374729792180_2037667493_n.jpg]	201.jpg	(262, (57, 57, 59))	(193, 185, 186)	2262	147.756903858
20347618_1987712648171244_1776170866128715776_n.jpg	5	407	640	https://scontent-frt3-1.cdninstagram.com/vp/48b2f87c1c925e274541d0be6717e39f/5C8A050B/t51.2885-15/e35/20347618_1987712648171244_1776170866128715776_n.jpg	316	316	"[{node={text=Djengart pass, chinese boarder, by ©Ella Maillart, estate of @elyseemusee , swiss photographer, 1903-1997. Photography became, quite naturally, for Ella Maillart, the prolongation of her gaze, and she made a great use of it. Her apparatus was in a sense her notebook, a day-to-day logbook, with the vision of a modern, independent and unconventional woman. Ella Maillart did not exhibit her photographs at the time of their realization, using them only to illustrate her travel stories, her lectures and the many articles she wrote for the press. The presentation of these photographs amazes today: Time is restored, a whole world disappeared or forgotten resurfaced. In 1989, Ella Maillart entrusted her photographic archives to the Musée de l'Elysée in Lausanne, which dedicated to this exceptional ensemble several major exhibitions.
—
#djengartpass #ellamaillart #elyseemusee #blackandwhite #landscape #photographer #photography #photo #picture #swissphotographer #swissphotographers #swissphotography #swisspictures #art #photographylovers #capture #moment #instagood #photooftheday #igersswiss #igersgeneva}}]"	3	1566517064146283634	3699795062	BW9YvhXBuxy	[ellamaillart, swissphotography, photooftheday, djengartpass, igersswiss, swissphotographers, picture, elyseemusee, photography, swissphotographer, capture, instagood, photo, photographer, landscape, moment, photographylovers, igersgeneva, blackandwhite, swisspictures, art]	1500963408	[https://scontent-frt3-1.cdninstagram.com/vp/48b2f87c1c925e274541d0be6717e39f/5C8A050B/t51.2885-15/e35/20347618_1987712648171244_1776170866128715776_n.jpg]	5.jpg	(313, (223, 223, 223))	(235, 235, 235)	256	162.077165354
11326836_1625027354404980_843880643_n.jpg	305	640	640	https://scontent-frt3-1.cdninstagram.com/vp/a988a4a58dcaede2a494c3f862af7fc3/5C4F7CE9/t51.2885-15/e15/11326836_1625027354404980_843880643_n.jpg	14	14	[{node={text=#ElyseeMusee #JumpElysee #PhilippeHalsman}}]	1	667330945866819584	145890281	lC1fWoBGgA	[ElyseeMusee, JumpElysee, PhilippeHalsman]	1393772069	[https://scontent-frt3-1.cdninstagram.com/vp/a988a4a58dcaede2a494c3f862af7fc3/5C4F7CE9/t51.2885-15/e15/11326836_1625027354404980_843880643_n.jpg]	305.jpg	(600, (19, 0, 19))	(179, 180, 164)	6391	119.489418437
13398645_1564102837227855_1394305288_n.jpg	248	640	640	https://scontent-frt3-1.cdninstagram.com/vp/e44eb21ed6e2e7117b435a0f14887e64/5C533EF2/t51.2885-15/e35/13398645_1564102837227855_1394305288_n.jpg	39	39	"[{node={text=#Repost @christophe_guye_galerie with 
@BrigitteLustenberger is part of the ""Nuit des images“ @elyseemusee taking place on the 25th of June 2016.
#BrigitteLustenberger #Photography #elyseemusee #FineArtPhotography #flower #botanic #switzerland #lausanne}}]"	0	1274845678639885054	2086909457	BGxKWPqxar-	[switzerland, lausanne, Repost, BrigitteLustenberger, flower, botanic, Photography, FineArtPhotography, elyseemusee]	1466193469	[https://scontent-frt3-1.cdninstagram.com/vp/e44eb21ed6e2e7117b435a0f14887e64/5C533EF2/t51.2885-15/e35/13398645_1564102837227855_1394305288_n.jpg]	248.jpg	(5264, (18, 13, 10))	(19, 14, 12)	7247	33.8023792388
10932480_432775940205563_715626692_n.jpg	46	640	640	https://scontent-frt3-1.cdninstagram.com/vp/85ef38af701a458cb708fc86255741c1/5C866A21/t51.2885-15/e15/10932480_432775940205563_715626692_n.jpg	2	2	[{node={text=Photomaton #elyseemusee #whitecubegallery}}]	0	909190906215798302	1020132	yeGE_mAhYe	[elyseemusee, whitecubegallery]	1422604023	[https://scontent-frt3-1.cdninstagram.com/vp/85ef38af701a458cb708fc86255741c1/5C866A21/t51.2885-15/e15/10932480_432775940205563_715626692_n.jpg]	46.jpg	(3430, (253, 245, 232))	(252, 244, 229)	7269	197.720312808
16228594_1752005844825405_49488971121557504_n.jpg	332	810	1080	https://scontent-frt3-1.cdninstagram.com/vp/c3d1b1570a4ebc3091403b91f409cc83/5C666FB3/t51.2885-15/fr/e15/s1080x1080/16228594_1752005844825405_49488971121557504_n.jpg	36	36	[{node={text=Musee de l'Elysée Lausanne. Aurore Bagarry exposition Sans limite #elyseemusee #aurorebagarry #galeriesitdown #montagne #photographie}}]	0	1434911445883460622	2026936282	BPp1FuIBpwO	[aurorebagarry, photographie, galeriesitdown, montagne, elyseemusee]	1485274795	[https://scontent-frt3-1.cdninstagram.com/vp/c3d1b1570a4ebc3091403b91f409cc83/5C666FB3/t51.2885-15/fr/e15/s1080x1080/16228594_1752005844825405_49488971121557504_n.jpg]	332.jpg	(70, (128, 109, 94))	(141, 120, 104)	10524	130.924112506
28152081_175353826422406_7832016316163686400_n.jpg	149	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/bc7512931d17bb9f80eef62c1b281ef4/5C652F77/t51.2885-15/e35/28152081_175353826422406_7832016316163686400_n.jpg	63	63	[{node={text=#neige #neige❄️ #vuquechacunyvadesaphoto#elyseemusee #silent #snow#winter#winterlandscape}}]	2	1725550312390203810	4092504323	BfyYt3kFRmi	[silent, ❄️, vuquechacunyvadesaphoto, winterlandscape, neige, winter, snow, elyseemusee]	1519921648	[https://scontent-frt3-1.cdninstagram.com/vp/bc7512931d17bb9f80eef62c1b281ef4/5C652F77/t51.2885-15/e35/28152081_175353826422406_7832016316163686400_n.jpg]	149.jpg	(112, (32, 34, 31))	(30, 33, 32)	8165	105.717788203
30087319_1660839094006700_9082410480055615488_n.jpg	361	623	640	https://scontent-frt3-1.cdninstagram.com/vp/17ed0ce8f7e8d5a2ea38bc48e364c501/5C6C6758/t51.2885-15/e35/30087319_1660839094006700_9082410480055615488_n.jpg	7	7	[{node={text=Qui de mieux placer que le musée de l’Elysée pour parler de photographie avec un angle poétique grâce à sa revue Else #elyseemusee #else #revuephotographique #lausannephoto #artphoto #photoart #passionmagazine #paperisnotdead}}]	0	1760852224981894412	7296242661	BhvzcTsAIUM	[revuephotographique, lausannephoto, paperisnotdead, artphoto, passionmagazine, photoart, elyseemusee, else]	1524129964	[https://scontent-frt3-1.cdninstagram.com/vp/17ed0ce8f7e8d5a2ea38bc48e364c501/5C6C6758/t51.2885-15/e35/30087319_1660839094006700_9082410480055615488_n.jpg]	361.jpg	(1636, (255, 255, 255))	(245, 249, 248)	19680	159.746310885
11084937_790487077733474_465594034_n.jpg	267	640	640	https://scontent-frt3-1.cdninstagram.com/vp/e17d20106afa700f73c7b047d09db1c7/5C88B51E/t51.2885-15/e15/11084937_790487077733474_465594034_n.jpg	3	3	[{node={text=#museumweek#elyseemusee#followus#allweek}}]	0	947131128100704968	15962579	0k4r4uKFLI	[followus, elyseemusee, allweek, museumweek]	1427126850	[https://scontent-frt3-1.cdninstagram.com/vp/e17d20106afa700f73c7b047d09db1c7/5C88B51E/t51.2885-15/e15/11084937_790487077733474_465594034_n.jpg]	267.jpg	(19998, (255, 255, 255))	(253, 254, 253)	7263	233.769514298
19379526_255093241563504_1342236275670777856_n.jpg	122	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/20b6bb4e8480100b276130c60f9b86a8/5C826058/t51.2885-15/e35/19379526_255093241563504_1342236275670777856_n.jpg	26	26	"[{node={text=Ultraeditions est au @elyseemusee pour la Nuit des Images, jusqu'a minuit!
Ultraeditions @ultrastudio.ch is @elyseemusee for la Nuit des Images, till midnight!
#ultraeditions #ultrastudio #elyseemusee #photography #edition #lausanne #riviera #nuitdesimages2017 #nuitdesimages #mylausanne #suisse  #switzerland #myvaud #graphic #graphisme #art #artist #artiste #design}}]"	0	1544434273193050606	1559560183	BVu7snonEHu	[mylausanne, ultraeditions, switzerland, ultrastudio, lausanne, riviera, nuitdesimages2017, myvaud, edition, graphic, nuitdesimages, suisse, graphisme, artist, art, design, artiste, elyseemusee, photography]	1498330934	[https://scontent-frt3-1.cdninstagram.com/vp/20b6bb4e8480100b276130c60f9b86a8/5C826058/t51.2885-15/e35/19379526_255093241563504_1342236275670777856_n.jpg]	122.jpg	(539, (232, 231, 227))	(229, 225, 219)	17179	182.125374452
10175301_756245787740934_310380764_n.jpg	220	640	640	https://scontent-frt3-1.cdninstagram.com/vp/63840a1a6ad936de07178a9cd06f1931/5C694A67/t51.2885-15/e15/10175301_756245787740934_310380764_n.jpg	5	5	[{node={text=Work selfie #prixelysee #selfie #museum #elyseemusee}}]	0	706493909982909485	1020132	nN-HfMghQt	[selfie, elyseemusee, museum, prixelysee]	1398440658	[https://scontent-frt3-1.cdninstagram.com/vp/63840a1a6ad936de07178a9cd06f1931/5C694A67/t51.2885-15/e15/10175301_756245787740934_310380764_n.jpg]	220.jpg	(59, (29, 39, 75))	(79, 97, 106)	19825	80.8122939031
14359425_1264163570295293_8256402275199614976_n.jpg	347	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/e4a13390582f1cb23db5450e87dc39f4/5C830C31/t51.2885-15/e35/14359425_1264163570295293_8256402275199614976_n.jpg	37	37	[{node={text=Nuit des musées / Martin Kollar / 5 October movie #ndmlp2016 #kollar #lausanne #grotte #elyseemusee}}]	0	1346478614283871128	50675368	BKvpypuDOOY	[lausanne, grotte, elyseemusee, ndmlp2016, kollar]	1474732780	[https://scontent-frt3-1.cdninstagram.com/vp/e4a13390582f1cb23db5450e87dc39f4/5C830C31/t51.2885-15/e35/14359425_1264163570295293_8256402275199614976_n.jpg]	347.jpg	(588, (255, 255, 255))	(238, 247, 252)	20066	165.866241389
24274155_152276148833051_303242132959789056_n.jpg	140	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/ff53851403d2c01c4ba5472875be91b7/5C6F6A4A/t51.2885-15/e35/24274155_152276148833051_303242132959789056_n.jpg	30	30	[{node={text=Profiter d’être le 1er samedi du mois pour découvrir l’expo #elyseemusee sur #GusVanSant et retrouver les personnages de ses films #paranoidpark #elephant #lastdays #gvs #lausanne #expo}}]	1	1660901814978416827	28550688	BcMtWaglxC7	[paranoidpark, gvs, lausanne, lastdays, GusVanSant, elephant, elyseemusee, expo]	1512214947	[https://scontent-frt3-1.cdninstagram.com/vp/ff53851403d2c01c4ba5472875be91b7/5C6F6A4A/t51.2885-15/e35/24274155_152276148833051_303242132959789056_n.jpg]	140.jpg	(779, (230, 230, 230))	(226, 225, 220)	17407	160.046047944
28434290_2001793153477306_1802932313428852736_n.jpg	350	1350	1080	https://scontent-frt3-1.cdninstagram.com/vp/5bf064965d77c0dc12b2e397eb765bb6/5C7FA591/t51.2885-15/e35/28434290_2001793153477306_1802932313428852736_n.jpg	32	32	[{node={text=#lausanne #mylausanne #citylausanne #mycitylausanne #vaud #myvaud #igerslausanne #swiss #swisslife #switzerland #myswitzerland #switzerlanpicss #ig_swiss #igerswiss #expo #pictures #labeautédeslignes #museum #elyseemusee #focus #throughthelens}}]	0	1732134261827522458	4622253	BgJxu8Tg0-a	[switzerlanpicss, ig_swiss, igerslausanne, mylausanne, swisslife, elyseemusee, throughthelens, myvaud, myswitzerland, labeautédeslignes, citylausanne, expo, mycitylausanne, swiss, switzerland, lausanne, pictures, museum, igerswiss, focus, vaud]	1520706516	[https://scontent-frt3-1.cdninstagram.com/vp/5bf064965d77c0dc12b2e397eb765bb6/5C7FA591/t51.2885-15/e35/28434290_2001793153477306_1802932313428852736_n.jpg]	350.jpg	(662, (19, 17, 30))	(26, 18, 31)	12085	43.6415756589
10890910_1079124405450562_1865445353_n.jpg	159	640	640	https://scontent-frt3-1.cdninstagram.com/vp/d8631e4a0b496ec5503d8a7010e14c31/5C6C56F0/t51.2885-15/e15/10890910_1079124405450562_1865445353_n.jpg	137	137	[{node={text=Daniel Rossellat et Tatyana Franck dans le photomaton de l'Elysee ce matin. #paleo2015 #elyseemusee}}]	4	937589030430377255	475211728	0C_EFwGwUn	[paleo2015, elyseemusee]	1425989343	[https://scontent-frt3-1.cdninstagram.com/vp/d8631e4a0b496ec5503d8a7010e14c31/5C6C56F0/t51.2885-15/e15/10890910_1079124405450562_1865445353_n.jpg]	159.jpg	(112, (222, 213, 196))	(229, 220, 190)	24584	142.401719481
11269554_1433007143675364_1368613405_n.jpg	117	640	640	https://scontent-frt3-1.cdninstagram.com/vp/abc01e5a2c2f15bed5191f94d0a91ac6/5C53A6A5/t51.2885-15/e15/11269554_1433007143675364_1368613405_n.jpg	12	12	[{node={text=The artists of Regeneration3. @elyseemusee #reGeneration3 #elyseemusee #art #photography}}]	1	994409662190545638	627956369	3M2lG0FWrm	[art, reGeneration3, photography, elyseemusee]	1432762891	[https://scontent-frt3-1.cdninstagram.com/vp/abc01e5a2c2f15bed5191f94d0a91ac6/5C53A6A5/t51.2885-15/e15/11269554_1433007143675364_1368613405_n.jpg]	117.jpg	(112, (166, 192, 217))	(117, 123, 132)	12986	115.746994208
12105195_146030535748482_1452665906_n.jpg	216	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/8e2e2b2b6502c493321522b49462fc2b/5C883336/t51.2885-15/e35/12105195_146030535748482_1452665906_n.jpg	3	3	[{node={text=#saturdayafternoon #elyseemusee #photography}}]	0	1087872659487086011	437006428	8Y5muFllW7	[saturdayafternoon, elyseemusee, photography]	1443904548	[https://scontent-frt3-1.cdninstagram.com/vp/8e2e2b2b6502c493321522b49462fc2b/5C883336/t51.2885-15/e35/12105195_146030535748482_1452665906_n.jpg]	216.jpg	(101, (193, 193, 181))	(208, 209, 198)	28450	152.293755334
22710845_161555851106151_6160977315909074944_n.jpg	145	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/333f75f007746739fc0c7c362823330f/5C504940/t51.2885-15/e35/22710845_161555851106151_6160977315909074944_n.jpg	53	53	[{node={text=Gus Van Sant, William Burroughs, Nicole Kidman et les autres. À voir au Musée de l'Elysée de Lausanne et à la Cinémathèque suisse.  #gusvansant #nicolekidman #nicolekidmanofficial #williamburroughs #elyseemusee #cinemathequesuisse #cinema #peinture}}]	0	1634852059847442583	312093683	BawKUlfhcCX	[cinemathequesuisse, peinture, gusvansant, nicolekidman, cinema, nicolekidmanofficial, elyseemusee, williamburroughs]	1509109574	[https://scontent-frt3-1.cdninstagram.com/vp/333f75f007746739fc0c7c362823330f/5C504940/t51.2885-15/e35/22710845_161555851106151_6160977315909074944_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/f0bf2726870fd054d5c90a152bd75c95/5C6E8F8B/t51.2885-15/e35/22793975_1847744268600145_7339196465652170752_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/491554a6661d8ca69c3a3e3dea09535c/5C63E403/t51.2885-15/e35/22860283_186914845198484_8906317538179153920_n.jpg]	145.jpg	(9637, (243, 255, 255))	(242, 253, 252)	13276	165.398473085
11386456_459710217524993_1435715767_n.jpg	230	640	640	https://scontent-frt3-1.cdninstagram.com/vp/06021f9011cf036f053c57b51956f0a6/5C6C4DA9/t51.2885-15/e15/11386456_459710217524993_1435715767_n.jpg	15	15	[{node={text=#igerslausanne #igerslausanne_ndi2015 #elyseemusee}}]	0	1017334989743512623	472008894	4eTMh5PNwv	[igerslausanne, igerslausanne_ndi2015, elyseemusee]	1435495803	[https://scontent-frt3-1.cdninstagram.com/vp/06021f9011cf036f053c57b51956f0a6/5C6C4DA9/t51.2885-15/e15/11386456_459710217524993_1435715767_n.jpg]	230.jpg	(11498, (255, 255, 255))	(255, 255, 255)	12360	136.288119521
12555923_1646329802282990_687751250_n.jpg	335	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/33b5a1fd413c3d91e8f9bb3693d914e3/5C7FC636/t51.2885-15/e35/12555923_1646329802282990_687751250_n.jpg	42	42	[{node={text=@jr on stage talking about his short movies #ellis and #lesbosquets in #Lausanne. What a deep and breathtaking moment. Those movies need to be seen by as many people as possible and especially by youth. @jr you have the ability to bring different worlds on the same scene to express themselves with so much beauty and poetry, thank you so much for that. You're passionate and we can feel it. #jr #ELLIS #ELLISstory #lesbosquets #lesbosquetsballet #Projection #ellisisland #robertdeniro #elyseemusee #capitole #lausanne #photographer #photograpy @elyseemusee}}]	3	1182185813543940522	2819795	BBn97viyvGq	[lausanne, ellis, lesbosquetsballet, jr, capitole, lesbosquets, elyseemusee, Lausanne, robertdeniro, ellisisland, photographer, ELLIS, photograpy, Projection, ELLISstory]	1455147552	[https://scontent-frt3-1.cdninstagram.com/vp/33b5a1fd413c3d91e8f9bb3693d914e3/5C7FC636/t51.2885-15/e35/12555923_1646329802282990_687751250_n.jpg]	335.jpg	(11304, (3, 2, 33))	(5, 3, 34)	7033	30.1170198985
